incidentDate,state,cityOrCounty,address,killed,injured,operations: d.operations,type,age
01-Jun-16,Texas,San Antonio,5500 block of San Fernando Street,1,1,N/A,Intentional,Child
01-Jun-16,Texas,San Antonio,800 block of Pecan Valley Drive,1,1,N/A,Intentional,Child
27-May-16,Alabama,Huntsville,3300 block of Lockwood Court,1,0,N/A,Intentional,Child
27-May-16,New York,Wallkill,559 Fifth Avenue,3,0,N/A,Intentional,Child
27-May-16,Indiana,Indianapolis (Cumberland),500 block of Wickerwood Drive,1,0,N/A,Intentional,Child
26-May-16,Virginia,Roanoke,2000 block of Carroll Avenue NW,1,0,N/A,Intentional,Child
25-May-16,Michigan,Detroit,16400 block of Fairmont,1,0,N/A,Intentional,Child
25-May-16,Texas,Wichita Falls,N/A,1,0,N/A,Intentional,Child
24-May-16,Missouri,Saint Louis,Hall St and Riverview Dr,1,0,N/A,Intentional,Child
21-May-16,Louisiana,La Place (Laplace),19 Country Club Dr,1,0,N/A,Intentional,Child
20-May-16,Alabama,Horton,Welcome Home Church Road,1,0,N/A,Intentional,Child
20-May-16,Illinois,Barry,186 E 2700th St,1,0,N/A,Intentional,Child
17-May-16,Texas,Bellevue,4700 block of Buffalo Springs Road,1,0,N/A,Intentional,Child
17-May-16,South Carolina,Ravenel,5360 Savannah Highway,3,1,N/A,Intentional,Child
12-May-16,Ohio,Hilliard,5100 block of Scioto Darby Road,1,0,N/A,Intentional,Child
10-May-16,Michigan,Detroit,19700 block of Oakfield Street,1,0,N/A,Intentional,Child
06-May-16,North Carolina,Lillington,Cherry Hill Drive,3,0,N/A,Intentional,Child
06-May-16,Hawaii,Pahoa,Moku St,3,0,N/A,Intentional,Child
05-May-16,Wisconsin,Milwaukee,North 15th Street and West Meinecke Avenue,1,0,N/A,Intentional,Child
01-May-16,Indiana,Indianapolis,Gale and Vermont,1,0,N/A,Intentional,Child
27-Apr-16,Wisconsin,Wisconsin Rapids,440 11th Street South,3,0,N/A,Intentional,Child
27-Apr-16,Missouri,Villa Ridge,200 block of Maple Lake Court,1,0,N/A,Intentional,Child
26-Apr-16,Georgia,Dallas,Camp Circle and Dallas Acworth Highway,1,0,N/A,Intentional,Child
25-Apr-16,Georgia,Locust Grove,3300 block of Bill Gardner Parkway,3,0,N/A,Intentional,Child
22-Apr-16,Louisiana,Natchitoches,600 block of Sabine Alley,1,0,N/A,Intentional,Child
21-Apr-16,Missouri,Kansas City,2600 block of Lawn Avenue,1,0,N/A,Intentional,Child
21-Apr-16,Missouri,Lowry City,E. 7th Street,2,0,N/A,Intentional,Child
20-Apr-16,Indiana,Indianapolis,5200 block of Alameda Road,1,0,N/A,Intentional,Child
19-Apr-16,Texas,Katy,1318 Longdraw Drive,4,0,N/A,Intentional,Child
18-Apr-16,Florida,Deltona,Interstate 4,3,0,N/A,Intentional,Child
16-Apr-16,Michigan,Detroit,Winthrop Street,1,0,N/A,Intentional,Child
16-Apr-16,Pennsylvania,Philadelphia,200 block of E. Mayfield Street,1,0,N/A,Intentional,Child
27-Mar-16,Michigan,Detroit,16800 block of Riverview,1,2,N/A,Intentional,Child
23-Mar-16,California,Oceanside,4640 Greenhill Way,3,0,N/A,Intentional,Child
21-Mar-16,Texas,Sherman,2600 block of Rivercrest Drive,4,0,N/A,Intentional,Child
20-Mar-16,Kentucky,Louisville,13120 Saratoga Springs Place,4,0,N/A,Intentional,Child
20-Mar-16,Illinois,Chicago (Englewood),6700 block of S. Aberdeen St.,1,0,N/A,Intentional,Child
19-Mar-16,Texas,Houston,US 59 and Westpark,1,1,N/A,Intentional,Child
11-Mar-16,Montana,Bozeman,341 Golden Trout Way,3,0,N/A,Intentional,Child
11-Mar-16,Georgia,Norcross,4900 block of Appaloosa Trail,1,0,N/A,Intentional,Child
10-Mar-16,Mississippi,Vicksburg,600 block of Fort Hill Drive,1,0,N/A,Intentional,Child
06-Mar-16,Montana,Roundup,N/A,2,0,N/A,Intentional,Child
04-Mar-16,Ohio,Columbus,900 E. 5th Ave.,1,3,N/A,Intentional,Child
01-Mar-16,Florida,Sanford,Highlawn Avenue,1,0,N/A,Intentional,Child
29-Feb-16,Tennessee,Apison,4724 Gates Lane,1,0,N/A,Intentional,Child
26-Feb-16,Indiana,Sunman,Van Wedding Road,1,0,N/A,Intentional,Child
25-Feb-16,North Carolina,Goldsboro,Sevendales Drive,1,0,N/A,Intentional,Child
23-Feb-16,Arizona,Glendale,4812 West Sunnyside Ave,5,0,N/A,Intentional,Child
21-Feb-16,Florida,Fountain,11601 Nonawood Road,1,0,N/A,Intentional,Child
20-Feb-16,Florida,Miami,1225 NE 103rd Lane,1,0,N/A,Intentional,Child
19-Feb-16,Missouri,Edgerton,4100 block of Buena Vista Road,4,0,N/A,Intentional,Child
17-Feb-16,Indiana,Zionsville,6833 Old Hunt Club Rd,3,0,N/A,Intentional,Child
16-Feb-16,New Hampshire,Durham,N/A,1,0,N/A,Intentional,Child
16-Feb-16,Texas,Lubbock,2538 71st St,1,0,N/A,Intentional,Child
12-Feb-16,Texas,Kerrville,2500 block of Goat Creek Road,3,0,N/A,Intentional,Child
09-Feb-16,New York,Latham,35 Schalren Drive,3,0,N/A,Intentional,Child
09-Feb-16,California,Compton,200 block of Holly Avenue,1,0,N/A,Intentional,Child
06-Feb-16,Alabama,Birmingham (Irondale),2000 block of Monroe Drive,1,0,N/A,Intentional,Child
02-Feb-16,Maryland,Fort Washington,1300 block of Palmer Road,2,0,N/A,Intentional,Child
01-Feb-16,Alaska,Wasilla (Meadow Lake),4600 block of North Autumn Lane,2,0,N/A,Intentional,Child
30-Jan-16,Maryland,Baltimore,400 block of N. Athol Avenue,1,0,N/A,Intentional,Child
29-Jan-16,Florida,Jacksonville,700 block of Spearing Street,1,0,N/A,Intentional,Child
25-Jan-16,Tennessee,Crossville,2009 N Main St,1,0,N/A,Intentional,Child
23-Jan-16,Alaska,Iliamna (Kokhanok),N/A,1,0,N/A,Intentional,Child
22-Jan-16,Wisconsin,Beloit,Shopiere Road and Prairie Avenue,1,0,N/A,Intentional,Child
20-Jan-16,Michigan,Flint,1300 block of Columbia Lane,1,0,N/A,Intentional,Child
20-Jan-16,Louisiana,New Orleans,5600 block of Red Maple Drive,1,0,N/A,Intentional,Child
19-Jan-16,Oklahoma,Anadarko,N/A,1,0,N/A,Intentional,Child
19-Jan-16,Texas,Cypress,15400 block of Redbud Berry Way,1,0,N/A,Intentional,Child
16-Jan-16,Missouri,Carthage,5920 Stone Hill Loop,3,0,N/A,Intentional,Child
14-Jan-16,Ohio,Dayton,4700 block of Queens Avenue,1,2,N/A,Intentional,Child
11-Jan-16,Illinois,Alton,3116 Acorn Street,1,0,N/A,Intentional,Child
10-Jan-16,North Carolina,Lumberton,2200 block of Martin Luther King Jr. Drive,1,0,N/A,Intentional,Child
09-Jan-16,Kentucky,Louisville,400 block of N. 34th Street,1,0,N/A,Intentional,Child
06-Jan-16,Georgia,Buford,1800 block of Beyers Landing Drive,2,0,N/A,Intentional,Child
04-Jan-16,Colorado,Trinidad,806 E. Goddard Avenue,1,0,N/A,Intentional,Child
01-Jan-16,Wisconsin,Cudahy,3700 block of E. Whittaker Ave,2,0,N/A,Intentional,Child
28-Dec-15,Alaska,Bethel,N/A,1,0,N/A,Intentional,Child
27-Dec-15,Michigan,Detroit,1600 block of Steel Street,1,1,N/A,Intentional,Child
27-Dec-15,Florida,Miami,15100 block of Jackson Street,1,0,N/A,Intentional,Child
25-Dec-15,North Carolina,Chapel Hill,700 block of Trinity Court,1,0,N/A,Intentional,Child
25-Dec-15,New Jersey,Edgewater,100 Tower Drive,3,0,N/A,Intentional,Child
23-Dec-15,Arizona,Tucson,5751 N. Kolb Rd,3,0,N/A,Intentional,Child
21-Dec-15,Missouri,Saint Louis,1600 block of Emerald Creek Drive,1,0,N/A,Intentional,Child
14-Dec-15,Arizona,Kayenta,N/A,3,0,N/A,Intentional,Child
11-Dec-15,Tennessee,Estill Springs,100 block of Honey Lane,1,0,N/A,Intentional,Child
11-Dec-15,Kansas,South Hutchinson,107 East Avenue B,1,0,N/A,Intentional,Child
09-Dec-15,Texas,Dallas,4900 block of South Buckner Boulevard,1,0,N/A,Intentional,Child
07-Dec-15,Tennessee,Cleveland,Hillview Drive NW,2,0,N/A,Intentional,Child
06-Dec-15,Nebraska,Omaha,North 108th Street and Military Road,2,3,N/A,Intentional,Child
04-Dec-15,Utah,Spanish Fork (Lake Shore),N/A,1,0,N/A,Intentional,Child
03-Dec-15,Michigan,Taylor,13333 Telegraph Road,2,1,N/A,Intentional,Child
28-Nov-15,New York,Rome,519 West Dominick,1,0,N/A,Intentional,Child
28-Nov-15,Georgia,Atlanta,1041 Martin Street SE,1,0,N/A,Intentional,Child
23-Nov-15,Ohio,Columbus,90 block of S. Terrace Avenue,4,1,N/A,Intentional,Child
21-Nov-15,Tennessee,Goodlettsville,452 Moss Trail,1,0,N/A,Intentional,Child
18-Nov-15,Arkansas,Little Rock,3401 Lamar Street,1,0,N/A,Intentional,Child
18-Nov-15,California,Bakersfield,4300 block of Palmacia Drive,1,1,N/A,Intentional,Child
17-Nov-15,Arkansas,Benton,Nelson Court,1,0,N/A,Intentional,Child
15-Nov-15,South Carolina,Rock Hill,Amelia Avenue,1,0,N/A,Intentional,Child
15-Nov-15,Texas,Tennessee Colony,800 block of County Road 2217,5,0,N/A,Intentional,Child
13-Nov-15,Florida,Jacksonville,1300 block of South Shirley Oaks Drive,4,1,N/A,Intentional,Child
11-Nov-15,Georgia,Jackson,500 block of Carr Avenue,1,0,N/A,Intentional,Child
09-Nov-15,Michigan,Detroit,6600 block of Barton Street,1,0,N/A,Intentional,Child
07-Nov-15,Ohio,Dayton,200 block of East Bruce Avenue,1,0,N/A,Intentional,Child
06-Nov-15,Texas,Houston,7800 block of Elvera,2,0,N/A,Intentional,Child
04-Nov-15,Kentucky,Owensboro,2742 Western Pkwy,1,0,N/A,Intentional,Child
03-Nov-15,Louisiana,Marksville,Martin Luther King Drive,1,1,N/A,Intentional,Child
02-Nov-15,Illinois,Chicago,8000 S. Damen Ave,1,0,N/A,Intentional,Child
01-Nov-15,Pennsylvania,Pittsburgh (Mount Oliver),Hays Avenue,1,1,N/A,Intentional,Child
27-Oct-15,Georgia,Acworth,1059 Athena Court,1,0,N/A,Intentional,Child
26-Oct-15,North Carolina,Hendersonville,158 Golden Eagle Way,1,0,N/A,Intentional,Child
21-Oct-15,South Carolina,Anderson,106 New Prospect Church Rd,1,0,N/A,Intentional,Child
20-Oct-15,New Mexico,Albuquerque,Interstate 40 and 98th Street,1,0,N/A,Intentional,Child
17-Oct-15,Georgia,Dallas,400 block of Fairview Drive,1,1,N/A,Intentional,Child
17-Oct-15,Illinois,Chicago,1000 block of North Francisco Avenue,1,0,N/A,Intentional,Child
13-Oct-15,Georgia,Savannah,7800 block of Clyo Circle,1,1,N/A,Intentional,Child
11-Oct-15,Nevada,Las Vegas,9100 block of Wine Cellar Avenue,1,0,N/A,Intentional,Child
10-Oct-15,Utah,Cache (county),N/A,1,0,N/A,Intentional,Child
08-Oct-15,New Mexico,Dulce,N/A,2,0,N/A,Intentional,Child
04-Oct-15,Tennessee,Clarksville,900 block of Princeton Drive,1,1,N/A,Intentional,Child
03-Oct-15,Tennessee,White Pine,Robin Road,1,0,N/A,Intentional,Child
02-Oct-15,Nevada,Las Vegas,7200 block of Hardtack Circle,3,0,N/A,Intentional,Child
01-Oct-15,Ohio,Cleveland,East 145th Street and Spear Avenue,1,0,N/A,Intentional,Child
29-Sep-15,Missouri,Eureka,4901 Six Flags Road,2,0,N/A,Intentional,Child
25-Sep-15,Texas,Houston,6500 block of Narcissus,1,1,N/A,Intentional,Child
19-Sep-15,Indiana,Indianapolis,3900 block of Graceland Avenue,1,3,N/A,Intentional,Child
18-Sep-15,Utah,Salt Lake City,639 N. Sir Philip Dr.,3,0,N/A,Intentional,Child
17-Sep-15,South Dakota,Geddes,36705 379th Street,6,0,N/A,Intentional,Child
15-Sep-15,Ohio,Cleveland,East 113th Street and Regalia,1,1,N/A,Intentional,Child
13-Sep-15,California,Greenwood,4600 block of Highway 193,3,0,N/A,Intentional,Child
08-Sep-15,Missouri,Kansas City,East 84th Street and Hillcrest Road,3,0,N/A,Intentional,Child
06-Sep-15,Texas,Fort Worth,3600 block of Mountcastle Drive,2,0,N/A,Intentional,Child
05-Sep-15,North Carolina,Charlotte,6800 block of Fieldvale Place,1,3,N/A,Intentional,Child
05-Sep-15,Missouri,Kansas City,400 block of North Elmwood Avenue,1,0,N/A,Intentional,Child
04-Sep-15,Ohio,Cleveland,2300 block of Louise Harris Drive,1,0,N/A,Intentional,Child
04-Sep-15,Alabama,Eutaw,Baron Road,1,0,N/A,Intentional,Child
02-Sep-15,Illinois,Chicago,7400 block of South St. Lawrence Avenue,1,0,N/A,Intentional,Child
01-Sep-15,New Jersey,Long Branch,245 Joline Avenue,4,0,N/A,Intentional,Child
01-Sep-15,Pennsylvania,Pittsburgh,1600 block of Sandusky Court,1,0,N/A,Intentional,Child
27-Aug-15,Indiana,Henry (county),5500 block of West Old National Road,3,0,N/A,Intentional,Child
25-Aug-15,Missouri,Saint Louis (Hanley Hills),7700 block of Utica Drive,1,0,N/A,Intentional,Child
23-Aug-15,Virginia,Hardy,Heatherton Lane,1,0,N/A,Intentional,Child
18-Aug-15,Missouri,Saint Louis (Ferguson),9200 block of Ellison,1,1,N/A,Intentional,Child
10-Aug-15,Michigan,Flint,200 block of W. Home Avenue,2,0,N/A,Intentional,Child
08-Aug-15,North Carolina,Statesville,162 Trent Road,3,0,N/A,Intentional,Child
08-Aug-15,Texas,Houston,2211 Falling Oaks,8,0,N/A,Intentional,Child
05-Aug-15,Alaska,Anchorage,4000 block of Olympic Terrace Circle,1,0,N/A,Intentional,Child
05-Aug-15,Mississippi,Mccomb,200 block of McComb Street,1,0,N/A,Intentional,Child
03-Aug-15,Michigan,Detroit,16000 block of Eastwood Street,1,0,N/A,Intentional,Child
03-Aug-15,Texas,Longview,2500 block of North Eastman Road,1,0,N/A,Intentional,Child
30-Jul-15,Texas,Houston,8442 Tavenor Lane,1,0,N/A,Intentional,Child
29-Jul-15,District of Columbia,Washington,600 block of 46th Place SE,1,0,N/A,Intentional,Child
29-Jul-15,California,Highland,7200 block of McKinley Avenue,1,0,N/A,Intentional,Child
23-Jul-15,Washington,Shelton,700 block of East Road of Tralee,2,0,N/A,Intentional,Child
23-Jul-15,Michigan,Antrim (county),Tobias Road,1,0,N/A,Intentional,Child
22-Jul-15,Georgia,Suwanee,5500 block of Old Atlanta Road,5,0,N/A,Intentional,Child
18-Jul-15,Florida,Polk (county),Drane Field Rd,2,0,N/A,Intentional,Child
17-Jul-15,Louisiana,Shreveport,200 block of Prospect Street,1,0,N/A,Intentional,Child
17-Jul-15,Maryland,Baltimore,8900 block of Yvonne Ave,3,0,N/A,Intentional,Child
17-Jul-15,Washington,Bellingham,5056 Noon Road,2,1,N/A,Intentional,Child
16-Jul-15,Virginia,Roanoke,3100 block of Oakland Boulevard NW,1,1,N/A,Intentional,Child
15-Jul-15,Missouri,Kansas City,3100 block of Spruce,1,0,N/A,Intentional,Child
08-Jul-15,Louisiana,Marksville,Louisiana Highway 1196,2,0,N/A,Intentional,Child
06-Jul-15,Kansas,Topeka,SE Golf Park Boulevard and SE Fremont,1,0,N/A,Intentional,Child
05-Jul-15,Texas,Spring,19000 block of Puget Lane,1,0,N/A,Intentional,Child
04-Jul-15,Illinois,Chicago,1100 block of North Harding Avenue,1,1,N/A,Intentional,Child
02-Jul-15,Virginia,Hampton,300 block of West Chamberlin Avenue,1,0,N/A,Intentional,Child
02-Jul-15,Washington,Connell,Scooteney Rd and Ridge Rd,2,0,N/A,Intentional,Child
02-Jul-15,Arkansas,El Dorado,Louisiana Avenue and East Cook Street,1,0,N/A,Intentional,Child
28-Jun-15,Michigan,Franklin,12919 Tipton Highway,1,0,N/A,Intentional,Child
27-Jun-15,Montana,Saint Marie,308B Willow,1,0,N/A,Intentional,Child
27-Jun-15,Florida,Greenacres,4661 Chariot Circle,4,0,N/A,Intentional,Child
27-Jun-15,Virginia,Portsmouth,1500 block of Maple Avenue,1,1,N/A,Intentional,Child
25-Jun-15,Wyoming,Lingle,8232 of Cemetery Road,2,0,N/A,Intentional,Child
23-Jun-15,Louisiana,Breaux Bridge,La Rue Angelle,3,1,N/A,Intentional,Child
21-Jun-15,Utah,Roy,2106 W. 4750 South,4,0,N/A,Intentional,Child
13-Jun-15,Texas,Wise (county),County Road 4010,1,0,N/A,Intentional,Child
11-Jun-15,Ohio,Hamilton,709 Gordon Smith Boulevard,1,0,N/A,Intentional,Child
10-Jun-15,California,Adelanto,1800 block of Bellflower Street,1,0,N/A,Intentional,Child
09-Jun-15,Tennessee,Memphis,4300 block of Egyptian Cove,1,0,N/A,Intentional,Child
07-Jun-15,Montana,Deer Lodge,Boulder Creek Road,5,0,N/A,Intentional,Child
07-Jun-15,Utah,Salt Lake City (Murray),224 E. Vantana Court,3,0,N/A,Intentional,Child
31-May-15,Missouri,Kansas City,6700 block of Walrond Avenue,1,0,N/A,Intentional,Child
30-May-15,Alaska,Ambler,N/A,1,0,N/A,Intentional,Child
30-May-15,Texas,Abilene,500 block of Washington Street,1,0,N/A,Intentional,Child
29-May-15,Virginia,Chesterfield,20300 block of Ferintosh Court,2,0,N/A,Intentional,Child
28-May-15,Maryland,Baltimore,100 block of Upmanor Road,2,0,N/A,Intentional,Child
27-May-15,California,Trabuco Canyon,15 Swallows Lane,2,0,N/A,Intentional,Child
25-May-15,New York,Yonkers,484 Walnut St,1,0,N/A,Intentional,Child
25-May-15,Virginia,Meherrin,Doswell Town Road,1,0,N/A,Intentional,Child
23-May-15,Mississippi,Jackson,Glencross Drive,1,0,N/A,Intentional,Child
16-May-15,California,Perris,140 block of Metz Road,1,0,N/A,Intentional,Child
15-May-15,Arkansas,Redfield,1107 Huck Finn Blvd,1,0,N/A,Intentional,Child
14-May-15,Louisiana,New Orleans,Grant Street and Old Gentilly Road,3,0,N/A,Intentional,Child
13-May-15,Alaska,Anchorage,500 block of East 74th Avenue,4,0,N/A,Intentional,Child
11-May-15,Kentucky,Vine Grove,Willow Crossing Court,2,0,N/A,Intentional,Child
03-May-15,Florida,Panama City,1914 Frankford Ave,1,0,N/A,Intentional,Child
03-May-15,Louisiana,Shreveport,400 block of Pete Harris Drive,1,0,N/A,Intentional,Child
03-May-15,Wisconsin,Menasha,North Lake Street,4,1,N/A,Intentional,Child
30-Apr-15,Georgia,Macon,6381 Thomaston Road,1,0,N/A,Intentional,Child
29-Apr-15,Georgia,Augusta,1200 block of Holden Drive,1,0,N/A,Intentional,Child
23-Apr-15,Georgia,Varnell,3896 Cleveland Highway,3,0,N/A,Intentional,Child
20-Apr-15,Florida,Fort Pierce,Avenue E,1,0,N/A,Intentional,Child
18-Apr-15,Texas,Killeen,3600 block of Del Mar Court,1,0,N/A,Intentional,Child
16-Apr-15,Washington,Kent,S. 248th Street and Lake Fenwick Road,1,0,N/A,Intentional,Child
12-Apr-15,Ohio,Cleveland,3700 block of E. 63,1,0,N/A,Intentional,Child
10-Apr-15,Tennessee,Memphis,2600 block of Durby Circle,1,0,N/A,Intentional,Child
01-Apr-15,Oklahoma,Tulsa,18600 block of East 49th Street,4,0,N/A,Intentional,Child
31-Mar-15,Pennsylvania,Washington,West Chestnut Street,1,0,N/A,Intentional,Child
31-Mar-15,Tennessee,Madison,333 Rio Vista Drive,1,0,N/A,Intentional,Child
29-Mar-15,Georgia,Jefferson,300 block of Fairfield Drive,1,0,N/A,Intentional,Child
28-Mar-15,New Hampshire,Bedford,17 McAfee Farm Road,3,0,N/A,Intentional,Child
28-Mar-15,Washington,Bremerton (East Bremerton),3060 Northeast McWilliams Road,2,1,N/A,Intentional,Child
25-Mar-15,Florida,Saint Cloud,16000 block of Bachmann Avenue,2,1,N/A,Intentional,Child
24-Mar-15,Florida,Miami,1900 block of Northwest 4th Court,1,1,N/A,Intentional,Child
22-Mar-15,Alaska,Kenai,Alpine Drive and Borgen Avenue,4,0,N/A,Intentional,Child
19-Mar-15,Texas,Houston,14425 Alief Clodine Rd,1,0,N/A,Intentional,Child
19-Mar-15,Oklahoma,Tulsa,7900 block of South Riverside Drive,1,0,N/A,Intentional,Child
19-Mar-15,Texas,Houston,6301 Sierra Blanca,1,0,N/A,Intentional,Child
17-Mar-15,Oklahoma,Comanche,Highway 81,1,0,N/A,Intentional,Child
16-Mar-15,Missouri,Springfield,3660 South Cox Road,3,0,N/A,Intentional,Child
13-Mar-15,Michigan,Flint,1800 block of Barks Street,1,0,N/A,Intentional,Child
13-Mar-15,Mississippi,Brookhaven,1097 South First St.,2,3,N/A,Intentional,Child
13-Mar-15,Kentucky,Louisville,3400 block of Algonquin Parkway,1,0,N/A,Intentional,Child
11-Mar-15,Missouri,Saint Louis,4500 block of West Florissant Avenue,1,2,N/A,Intentional,Child
10-Mar-15,Michigan,Dorr Township,2300 block of Briarwood Street,3,0,N/A,Intentional,Child
09-Mar-15,Texas,Laredo,1800 block of Convent Ave,3,0,N/A,Intentional,Child
08-Mar-15,Washington,Yakima (Union Gap),1815 West Ahtanum Road,1,0,N/A,Intentional,Child
05-Mar-15,Oregon,Malin,9425 Matney Way,1,0,N/A,Intentional,Child
04-Mar-15,Alaska,Shungnak,N/A,1,0,N/A,Intentional,Child
03-Mar-15,Louisiana,New Orleans,14535 Duane Road,2,1,N/A,Intentional,Child
01-Mar-15,Texas,Houston,1900 block of Imperial Stone Dr.,1,0,N/A,Intentional,Child
27-Feb-15,Texas,Houston,7400 block of Betanna,1,0,N/A,Intentional,Child
16-Feb-15,Oregon,Myrtle Creek,Division and North Myrtle Road,2,0,N/A,Intentional,Child
15-Feb-15,Alabama,Gaylesville,County Road 865,1,2,N/A,Intentional,Child
13-Feb-15,Indiana,Fort Wayne,1500 block of 4th Street,1,0,N/A,Intentional,Child
11-Feb-15,Kentucky,Corbin,1212 Forest Circle Drive,4,0,N/A,Intentional,Child
11-Feb-15,New Mexico,Rio Rancho,Southern Boulevard SE and Country Club Drive SE,2,0,N/A,Intentional,Child
10-Feb-15,Ohio,Dalton,South Mount Eaton Road,1,0,N/A,Intentional,Child
10-Feb-15,Indiana,Paoli,500 block of North Helm Street,3,0,N/A,Intentional,Child
09-Feb-15,Louisiana,Lake Charles,Arsene Road,1,0,N/A,Intentional,Child
07-Feb-15,Georgia,Douglasville,3640 Willow Tree Circle,5,2,N/A,Intentional,Child
04-Feb-15,North Carolina,Stokes County,1340 Ralph Boyles Road,4,0,N/A,Intentional,Child
24-Jan-15,New York,Arverne (Queens),231-11 148th Avenue,4,1,N/A,Intentional,Child
21-Jan-15,Michigan,Benton Harbor,1600 block of Norton St,1,0,N/A,Intentional,Child
21-Jan-15,Florida,Tarpon Springs,1094 Misty Hollow Lane,1,0,N/A,Intentional,Child
20-Jan-15,California,San Diego,9500 block of High Park Lane,3,0,N/A,Intentional,Child
19-Jan-15,Mississippi,Columbus,Sobley Road,1,0,N/A,Intentional,Child
19-Jan-15,Missouri,Elmo,100 block of South Scott Street,1,0,N/A,Intentional,Child
18-Jan-15,Minnesota,Saint Paul (Apple Valley),1051 Ramsdell Dr,3,0,N/A,Intentional,Child
18-Jan-15,California,Fresno,Clinton and Marks Avenue,1,0,N/A,Intentional,Child
06-Jan-15,Georgia,Fort Valley,1103 E. Church Street,1,0,N/A,Intentional,Child
04-Jan-15,Kansas,Kansas City,2700 block of North Early Street,1,1,N/A,Intentional,Child
04-Jan-15,Maryland,Baltimore,1900 block of 62nd Street,2,0,N/A,Intentional,Child
02-Jan-15,Wisconsin,Montfort,Main St.,2,1,N/A,Intentional,Child
31-Dec-14,Alabama,Montgomery,1700 block of Yarborough Street,1,0,N/A,Intentional,Child
29-Dec-14,Michigan,Detroit,11200 block of Roxbury St,1,0,N/A,Intentional,Child
29-Dec-14,Michigan,Detroit,11200 block of Roxbury Street,1,0,N/A,Intentional,Child
29-Dec-14,Florida,Tallahassee,800 block of Dover Street,1,0,N/A,Intentional,Child
27-Dec-14,Wisconsin,Milwaukee,6400 block of N. 73rd Street,1,0,N/A,Intentional,Child
22-Dec-14,Ohio,New Paris,7800 block of New Paris Gettysburg Road,2,1,N/A,Intentional,Child
20-Dec-14,Illinois,Rockford,3200 block of Montrose Avenue,4,0,N/A,Intentional,Child
15-Dec-14,South Carolina,Simpsonville,Garfield Lane,1,0,N/A,Intentional,Child
05-Dec-14,Illinois,Villa Park,N/A,1,0,N/A,Intentional,Child
28-Nov-14,Texas,Childress,N/A,1,0,N/A,Intentional,Child
25-Nov-14,Texas,Katy,4302 Falcon Meadow,1,0,N/A,Intentional,Child
24-Nov-14,North Carolina,Peachland,Horne Store Road,2,0,N/A,Intentional,Child
23-Nov-14,Minnesota,Rochester,4500 block of Fifth Street Northwest,2,0,N/A,Intentional,Child
20-Nov-14,Indiana,Elkhart,2100 block of Morton Avenue,1,0,N/A,Intentional,Child
20-Nov-14,New Jersey,Tabernacle,Holly Park Drive,4,0,N/A,Intentional,Child
18-Nov-14,Georgia,Savannah,200 block of Hampstead Avenue,1,0,N/A,Intentional,Child
14-Nov-14,Georgia,Decatur,4900 block of Hidden Creek Place,1,0,N/A,Intentional,Child
14-Nov-14,Louisiana,Shreveport,2700 block DeVaughn Street,1,0,N/A,Intentional,Child
09-Nov-14,Indiana,Indianapolis,1700 block of Century Circle,1,0,N/A,Intentional,Child
08-Nov-14,Michigan,Detroit,16100 block of Northlawn Ave,1,0,N/A,Intentional,Child
08-Nov-14,Nevada,Reno,6300 block Stone Valley Drive,3,0,N/A,Intentional,Child
06-Nov-14,Wisconsin,Milwaukee,North 58th and Hampton,1,0,N/A,Intentional,Child
02-Nov-14,Ohio,Cincinnati,200 block of Kinsey Avenue,1,0,N/A,Intentional,Child
28-Oct-14,North Carolina,Durham,900 block of Pebblestone Drive,1,1,N/A,Intentional,Child
26-Oct-14,Kansas,Kansas City,15th Street and New Jersey Avenue,1,0,N/A,Intentional,Child
22-Oct-14,Indiana,Kokomo,406 Fawn Drive,1,1,N/A,Intentional,Child
22-Oct-14,Montana,Charlo,Eagle Trail Pass,1,0,N/A,Intentional,Child
22-Oct-14,California,Anaheim,2300 block of West Greenacre Avenue,1,0,N/A,Intentional,Child
20-Oct-14,Texas,Ledbetter,U.S. Highway 290,3,0,N/A,Intentional,Child
17-Oct-14,Tennessee,Buchanan,Mt Pleasant Freeland Rd,1,0,N/A,Intentional,Child
17-Oct-14,Florida,Port Orange,1900 block of Jackson Lane,3,1,N/A,Intentional,Child
17-Oct-14,Missouri,Kansas City,107th Street and Blue Ridge Boulevard,1,0,N/A,Intentional,Child
16-Oct-14,Michigan,Detroit,Mogul Street,1,3,N/A,Intentional,Child
13-Oct-14,Florida,Fort Myers,2210 Cuba St. ,1,0,N/A,Intentional,Child
11-Oct-14,New Jersey,Irvington,84 Ellis Avenue,1,0,N/A,Intentional,Child
11-Oct-14,Louisiana,Benton,200 block of Retha Lane,1,0,N/A,Intentional,Child
10-Oct-14,California,Watsonville,972 Main St,2,1,N/A,Intentional,Child
08-Oct-14,New York,Guilderland,1846 Western Ave,4,0,N/A,Intentional,Child
08-Oct-14,Virginia,Richmond,100 block of East Roanoke Street,4,0,N/A,Intentional,Child
18-Sep-14,Florida,Bell,NW 30th Street and NW 39th Terrace,8,0,N/A,Intentional,Child
17-Sep-14,North Carolina,Gastonia,Cramerton Road,1,0,N/A,Intentional,Child
15-Sep-14,Louisiana,Tallulah,509 N. Chestnut Street,1,0,N/A,Intentional,Child
13-Sep-14,South Carolina,Denmark,East Mill Street,1,0,N/A,Intentional,Child
08-Sep-14,Georgia,Stone Mountain,700 block of 3rd Street,1,0,N/A,Intentional,Child
